# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
1,1,forward,2,65,0,0,3000,65,65,0,0
1,1,forward,2,255,0,0,4998,255,255,0,0
1,1,forward,2,256,0,0,4997,256,256,0,0
1,1,forward,2,257,0,0,4997,257,257,0,0
1,1,forward,2,4095,4,2,39038,4095,4095,0,0
1,1,forward,2,4096,6,0,39038,4096,4096,0,0
1,1,forward,2,4097,4,0,39037,4097,4097,0,0
1,1,forward,2,32768,36,0,297023,32768,32768,0,0
1,1,forward,2,65535,70,0,592125,65535,65535,0,0
1,1,forward,3,0,0,0,1871,0,0,0,0
1,1,forward,3,1,0,0,2059,1,1,0,0
1,1,forward,3,63,0,0,3000,63,63,0,0
1,1,forward,3,64,0,0,3000,64,64,0,0
1,1,forward,3,65,0,0,3000,65,65,0,0
1,1,forward,3,255,2,0,4998,255,255,0,0
1,1,forward,3,256,0,2,4998,256,256,0,0
1,1,forward,3,257,0,2,4997,257,257,0,0
1,1,forward,3,4095,4,0,39036,4095,4095,0,0
1,1,forward,3,4096,4,0,39035,4096,4096,0,0
1,1,forward,3,4097,4,2,39037,4097,4097,0,0
1,1,forward,3,32768,34,2,297023,32768,32768,0,0
1,1,forward,3,65535,72,0,591165,65535,65535,0,0
2,1,forward,0,0,0,0,1870,0,0,0,0
2,1,forward,0,1,0,2,2067,1,1,0,0
2,1,forward,0,63,0,0,2996,63,63,0,0
2,1,forward,0,64,0,0,2999,64,64,0,0
2,1,forward,0,65,0,0,2999,65,65,0,0
2,1,forward,0,255,0,0,4997,255,255,0,0
2,1,forward,0,256,0,0,4998,256,256,0,0
2,1,forward,0,257,0,0,4996,257,257,0,0
2,1,forward,0,4095,6,0,39038,4095,4095,0,0
2,1,forward,0,4096,4,0,39043,4096,4096,0,0
2,1,forward,0,4097,4,0,39038,4097,4097,0,0
2,1,forward,0,32768,34,0,297033,32768,32768,0,0
2,1,forward,0,65535,70,0,592060,65535,65535,0,0
2,1,forward,1,0,0,0,1900,0,0,0,0
2,1,forward,1,1,0,0,2052,1,1,0,0
2,1,forward,1,63,0,2,2997,63,63,0,0
2,1,forward,1,64,0,0,2996,64,64,0,0
2,1,forward,1,65,0,0,2999,65,65,0,0
2,1,forward,1,255,0,0,4997,255,255,0,0
2,1,forward,1,256,0,0,4997,256,256,0,0
2,1,forward,1,257,0,0,4997,257,257,0,0
2,1,forward,1,4095,4,0,39037,4095,4095,0,0
2,1,forward,1,4096,4,0,39043,4096,4096,0,0
2,1,forward,1,4097,4,0,39038,4097,4097,0,0
2,1,forward,1,32768,34,0,293084,32768,32768,0,0
2,1,forward,1,65535,70,0,584073,65535,65535,0,0
2,1,forward,2,0,0,0,1900,0,0,0,0
2,1,forward,2,1,0,2,2055,1,1,0,0
2,1,forward,2,63,0,0,2999,63,63,0,0
2,1,forward,2,64,0,0,3000,64,64,0,0
2,1,forward,2,65,0,0,2997,65,65,0,0
